[17:26:24.593] INFO: ShaderBench version 18.12.1720923 Release starts on Mon Dec 17 17:26:24 2018.
[17:26:24.609] INFO: ReadJsonConfigFile: config file "ShaderBench.json" loaded, total 290 lines.
[17:26:24.609] INFO: ReadJsonConfigFile: config file "GpuInfo.json" loaded, total 92 lines.
[17:26:24.625] INFO: Command line: "D:\Rocky\shaderbench\18.12\Windows\shaderbench.exe".
[17:26:41.033] [GAL] WARNING: Present fails.
[17:26:41.080] [GAL] WARNING: Present fails.
[17:26:41.127] [GAL] WARNING: Present fails.
[17:26:41.174] [GAL] WARNING: Present fails.
[17:26:41.221] [GAL] WARNING: Present fails.
[17:26:41.267] [GAL] WARNING: Present fails.
[17:26:41.314] [GAL] WARNING: Present fails.
[17:26:41.361] [GAL] WARNING: Present fails.
[17:26:41.418] [GAL] WARNING: Present fails.
[17:26:41.465] [GAL] WARNING: Present fails.
[17:26:45.419] [GAL] WARNING: Present fails.
[17:26:45.419] [GAL] WARNING: Present fails.
[17:26:45.435] [GAL] WARNING: Present fails.
[17:26:45.466] [GAL] WARNING: Present fails.
[17:26:45.466] [GAL] WARNING: Present fails.
[17:26:49.216] [GAL] WARNING: Present fails.
[17:26:49.216] [GAL] WARNING: Present fails.
[17:26:49.232] [GAL] WARNING: Present fails.
[17:26:49.232] [GAL] WARNING: Present fails.
[17:26:49.247] [GAL] WARNING: Present fails.
[17:26:49.247] [GAL] WARNING: Present fails.
[17:26:49.263] [GAL] WARNING: Present fails.
[17:26:49.263] [GAL] WARNING: Present fails.
[17:26:49.279] [GAL] WARNING: Present fails.
[17:26:49.279] [GAL] WARNING: Present fails.
[17:26:49.294] [GAL] WARNING: Present fails.
[17:26:49.310] [GAL] WARNING: Present fails.
[17:26:49.310] [GAL] WARNING: Present fails.
[17:26:49.325] [GAL] WARNING: Present fails.
[17:26:49.325] [GAL] WARNING: Present fails.
[17:26:49.341] [GAL] WARNING: Present fails.
[17:26:49.341] [GAL] WARNING: Present fails.
[17:26:49.357] [GAL] WARNING: Present fails.
[17:26:49.357] [GAL] WARNING: Present fails.
[17:26:49.372] [GAL] WARNING: Present fails.
[17:26:51.716] [GAL] WARNING: Present fails.
[17:26:51.732] [GAL] WARNING: Present fails.
[17:26:51.747] [GAL] WARNING: Present fails.
[17:26:51.763] [GAL] WARNING: Present fails.
[17:26:51.779] [GAL] WARNING: Present fails.
[17:26:54.091] [GAL] WARNING: Present fails.
[17:26:54.107] [GAL] WARNING: Present fails.
[17:26:54.123] [GAL] WARNING: Present fails.
[17:26:54.138] [GAL] WARNING: Present fails.
[17:26:54.154] [GAL] WARNING: Present fails.
[17:26:54.170] [GAL] WARNING: Present fails.
[17:26:54.185] [GAL] WARNING: Present fails.
[17:26:54.201] [GAL] WARNING: Present fails.
[17:26:54.216] [GAL] WARNING: Present fails.
[17:26:54.216] [GAL] WARNING: Present fails.
[17:26:54.232] [GAL] WARNING: Present fails.
[17:26:54.248] [GAL] WARNING: Present fails.
[17:26:54.263] [GAL] WARNING: Present fails.
[17:26:54.279] [GAL] WARNING: Present fails.
[17:26:54.295] [GAL] WARNING: Present fails.
[17:26:54.310] [GAL] WARNING: Present fails.
[17:26:54.326] [GAL] WARNING: Present fails.
[17:26:54.341] [GAL] WARNING: Present fails.
[17:26:54.341] [GAL] WARNING: Present fails.
[17:26:54.357] [GAL] WARNING: Present fails.
[17:27:00.221] [GAL] WARNING: Present fails.
[17:27:00.279] [GAL] WARNING: Present fails.
[17:27:00.326] [GAL] WARNING: Present fails.
[17:27:00.373] [GAL] WARNING: Present fails.
[17:27:00.420] [GAL] WARNING: Present fails.
[17:27:06.044] [GAL] WARNING: Present fails.
[17:27:06.091] [GAL] WARNING: Present fails.
[17:27:06.138] [GAL] WARNING: Present fails.
[17:27:06.185] [GAL] WARNING: Present fails.
[17:27:06.232] [GAL] WARNING: Present fails.
[17:27:06.278] [GAL] WARNING: Present fails.
[17:27:06.325] [GAL] WARNING: Present fails.
[17:27:06.372] [GAL] WARNING: Present fails.
[17:27:06.419] [GAL] WARNING: Present fails.
[17:27:06.466] [GAL] WARNING: Present fails.
[17:27:06.513] [GAL] WARNING: Present fails.
[17:27:06.571] [GAL] WARNING: Present fails.
[17:27:06.613] [GAL] WARNING: Present fails.
[17:27:06.663] [GAL] WARNING: Present fails.
[17:27:06.705] [GAL] WARNING: Present fails.
[17:27:06.754] [GAL] WARNING: Present fails.
[17:27:06.799] [GAL] WARNING: Present fails.
[17:27:06.837] [GAL] WARNING: Present fails.
[17:27:06.890] [GAL] WARNING: Present fails.
[17:27:06.921] [GAL] WARNING: Present fails.
[17:27:08.522] [GAL] WARNING: Present fails.
[17:27:08.522] [GAL] WARNING: Present fails.
[17:27:08.538] [GAL] WARNING: Present fails.
[17:27:08.553] [GAL] WARNING: Present fails.
[17:27:08.553] [GAL] WARNING: Present fails.
[17:27:10.100] [GAL] WARNING: Present fails.
[17:27:10.116] [GAL] WARNING: Present fails.
[17:27:10.131] [GAL] WARNING: Present fails.
[17:27:10.131] [GAL] WARNING: Present fails.
[17:27:10.147] [GAL] WARNING: Present fails.
[17:27:10.178] [GAL] WARNING: Present fails.
[17:27:10.178] [GAL] WARNING: Present fails.
[17:27:10.194] [GAL] WARNING: Present fails.
[17:27:10.210] [GAL] WARNING: Present fails.
[17:27:10.210] [GAL] WARNING: Present fails.
[17:27:10.225] [GAL] WARNING: Present fails.
[17:27:10.241] [GAL] WARNING: Present fails.
[17:27:10.241] [GAL] WARNING: Present fails.
[17:27:10.256] [GAL] WARNING: Present fails.
[17:27:10.272] [GAL] WARNING: Present fails.
[17:27:10.272] [GAL] WARNING: Present fails.
[17:27:10.288] [GAL] WARNING: Present fails.
[17:27:10.303] [GAL] WARNING: Present fails.
[17:27:10.303] [GAL] WARNING: Present fails.
[17:27:10.319] [GAL] WARNING: Present fails.
[17:27:11.696] [GAL] WARNING: Present fails.
[17:27:11.696] [GAL] WARNING: Present fails.
[17:27:11.711] [GAL] WARNING: Present fails.
[17:27:11.727] [GAL] WARNING: Present fails.
[17:27:11.727] [GAL] WARNING: Present fails.
[17:27:12.961] [GAL] WARNING: Present fails.
[17:27:12.961] [GAL] WARNING: Present fails.
[17:27:12.977] [GAL] WARNING: Present fails.
[17:27:12.977] [GAL] WARNING: Present fails.
[17:27:12.993] [GAL] WARNING: Present fails.
[17:27:13.008] [GAL] WARNING: Present fails.
[17:27:13.008] [GAL] WARNING: Present fails.
[17:27:13.024] [GAL] WARNING: Present fails.
[17:27:13.024] [GAL] WARNING: Present fails.
[17:27:13.039] [GAL] WARNING: Present fails.
[17:27:13.039] [GAL] WARNING: Present fails.
[17:27:13.055] [GAL] WARNING: Present fails.
[17:27:13.055] [GAL] WARNING: Present fails.
[17:27:13.071] [GAL] WARNING: Present fails.
[17:27:13.086] [GAL] WARNING: Present fails.
[17:27:13.086] [GAL] WARNING: Present fails.
[17:27:13.102] [GAL] WARNING: Present fails.
[17:27:13.102] [GAL] WARNING: Present fails.
[17:27:13.118] [GAL] WARNING: Present fails.
[17:27:13.118] [GAL] WARNING: Present fails.
[17:27:21.559] [GAL] WARNING: Present fails.
[17:27:21.606] [GAL] WARNING: Present fails.
[17:27:21.663] [GAL] WARNING: Present fails.
[17:27:21.706] [GAL] WARNING: Present fails.
[17:27:21.753] [GAL] WARNING: Present fails.
[17:27:29.957] [GAL] WARNING: Present fails.
[17:27:30.011] [GAL] WARNING: Present fails.
[17:27:30.042] [GAL] WARNING: Present fails.
[17:27:30.089] [GAL] WARNING: Present fails.
[17:27:30.144] [GAL] WARNING: Present fails.
[17:27:30.175] [GAL] WARNING: Present fails.
[17:27:30.222] [GAL] WARNING: Present fails.
[17:27:30.269] [GAL] WARNING: Present fails.
[17:27:30.316] [GAL] WARNING: Present fails.
[17:27:30.363] [GAL] WARNING: Present fails.
[17:27:30.410] [GAL] WARNING: Present fails.
[17:27:30.441] [GAL] WARNING: Present fails.
[17:27:30.500] [GAL] WARNING: Present fails.
[17:27:30.532] [GAL] WARNING: Present fails.
[17:27:30.578] [GAL] WARNING: Present fails.
[17:27:30.630] [GAL] WARNING: Present fails.
[17:27:30.671] [GAL] WARNING: Present fails.
[17:27:30.718] [GAL] WARNING: Present fails.
[17:27:30.747] [GAL] WARNING: Present fails.
[17:27:30.794] [GAL] WARNING: Present fails.
[17:27:33.669] [GAL] WARNING: Present fails.
[17:27:33.685] [GAL] WARNING: Present fails.
[17:27:33.701] [GAL] WARNING: Present fails.
[17:27:33.716] [GAL] WARNING: Present fails.
[17:27:33.732] [GAL] WARNING: Present fails.
[17:27:36.577] [GAL] WARNING: Present fails.
[17:27:36.592] [GAL] WARNING: Present fails.
[17:27:36.606] [GAL] WARNING: Present fails.
[17:27:36.621] [GAL] WARNING: Present fails.
[17:27:36.637] [GAL] WARNING: Present fails.
[17:27:36.637] [GAL] WARNING: Present fails.
[17:27:36.653] [GAL] WARNING: Present fails.
[17:27:36.668] [GAL] WARNING: Present fails.
[17:27:36.684] [GAL] WARNING: Present fails.
[17:27:36.699] [GAL] WARNING: Present fails.
[17:27:36.715] [GAL] WARNING: Present fails.
[17:27:36.731] [GAL] WARNING: Present fails.
[17:27:36.746] [GAL] WARNING: Present fails.
[17:27:36.762] [GAL] WARNING: Present fails.
[17:27:36.778] [GAL] WARNING: Present fails.
[17:27:36.793] [GAL] WARNING: Present fails.
[17:27:36.809] [GAL] WARNING: Present fails.
[17:27:36.825] [GAL] WARNING: Present fails.
[17:27:36.840] [GAL] WARNING: Present fails.
[17:27:36.840] [GAL] WARNING: Present fails.
[17:27:48.800] [GAL] WARNING: Present fails.
[17:27:48.881] [GAL] WARNING: Present fails.
[17:27:48.954] [GAL] WARNING: Present fails.
[17:27:49.035] [GAL] WARNING: Present fails.
[17:27:49.122] [GAL] WARNING: Present fails.
[17:28:00.770] [GAL] WARNING: Present fails.
[17:28:00.857] [GAL] WARNING: Present fails.
[17:28:00.932] [GAL] WARNING: Present fails.
[17:28:01.010] [GAL] WARNING: Present fails.
[17:28:01.091] [GAL] WARNING: Present fails.
[17:28:01.169] [GAL] WARNING: Present fails.
[17:28:01.248] [GAL] WARNING: Present fails.
[17:28:01.338] [GAL] WARNING: Present fails.
[17:28:01.418] [GAL] WARNING: Present fails.
[17:28:01.493] [GAL] WARNING: Present fails.
[17:28:01.577] [GAL] WARNING: Present fails.
[17:28:01.647] [GAL] WARNING: Present fails.
[17:28:01.735] [GAL] WARNING: Present fails.
[17:28:01.814] [GAL] WARNING: Present fails.
[17:28:01.894] [GAL] WARNING: Present fails.
[17:28:01.974] [GAL] WARNING: Present fails.
[17:28:02.053] [GAL] WARNING: Present fails.
[17:28:02.121] [GAL] WARNING: Present fails.
[17:28:02.199] [GAL] WARNING: Present fails.
[17:28:02.278] [GAL] WARNING: Present fails.
[17:28:12.858] [GAL] WARNING: Present fails.
[17:28:12.936] [GAL] WARNING: Present fails.
[17:28:12.999] [GAL] WARNING: Present fails.
[17:28:13.077] [GAL] WARNING: Present fails.
[17:28:13.155] [GAL] WARNING: Present fails.
[17:28:23.365] [GAL] WARNING: Present fails.
[17:28:23.446] [GAL] WARNING: Present fails.
[17:28:23.508] [GAL] WARNING: Present fails.
[17:28:23.589] [GAL] WARNING: Present fails.
[17:28:23.660] [GAL] WARNING: Present fails.
[17:28:23.722] [GAL] WARNING: Present fails.
[17:28:23.800] [GAL] WARNING: Present fails.
[17:28:23.876] [GAL] WARNING: Present fails.
[17:28:23.947] [GAL] WARNING: Present fails.
[17:28:24.017] [GAL] WARNING: Present fails.
[17:28:24.083] [GAL] WARNING: Present fails.
[17:28:24.158] [GAL] WARNING: Present fails.
[17:28:24.221] [GAL] WARNING: Present fails.
[17:28:24.299] [GAL] WARNING: Present fails.
[17:28:24.360] [GAL] WARNING: Present fails.
[17:28:24.437] [GAL] WARNING: Present fails.
[17:28:24.500] [GAL] WARNING: Present fails.
[17:28:24.582] [GAL] WARNING: Present fails.
[17:28:24.646] [GAL] WARNING: Present fails.
[17:28:24.725] [GAL] WARNING: Present fails.
[17:28:25.912] [GAL] WARNING: Present fails.
[17:28:25.928] [GAL] WARNING: Present fails.
[17:28:25.928] [GAL] WARNING: Present fails.
[17:28:25.943] [GAL] WARNING: Present fails.
[17:28:25.943] [GAL] WARNING: Present fails.
[17:28:27.115] [GAL] WARNING: Present fails.
[17:28:27.115] [GAL] WARNING: Present fails.
[17:28:27.131] [GAL] WARNING: Present fails.
[17:28:27.147] [GAL] WARNING: Present fails.
[17:28:27.147] [GAL] WARNING: Present fails.
[17:28:27.162] [GAL] WARNING: Present fails.
[17:28:27.162] [GAL] WARNING: Present fails.
[17:28:27.178] [GAL] WARNING: Present fails.
[17:28:27.178] [GAL] WARNING: Present fails.
[17:28:27.193] [GAL] WARNING: Present fails.
[17:28:27.193] [GAL] WARNING: Present fails.
[17:28:27.209] [GAL] WARNING: Present fails.
[17:28:27.225] [GAL] WARNING: Present fails.
[17:28:27.225] [GAL] WARNING: Present fails.
[17:28:27.240] [GAL] WARNING: Present fails.
[17:28:27.240] [GAL] WARNING: Present fails.
[17:28:27.256] [GAL] WARNING: Present fails.
[17:28:27.256] [GAL] WARNING: Present fails.
[17:28:27.272] [GAL] WARNING: Present fails.
[17:28:27.272] [GAL] WARNING: Present fails.
[17:28:29.998] [GAL] WARNING: Present fails.
[17:28:30.013] [GAL] WARNING: Present fails.
[17:28:30.029] [GAL] WARNING: Present fails.
[17:28:30.044] [GAL] WARNING: Present fails.
[17:28:30.060] [GAL] WARNING: Present fails.
[17:28:32.701] [GAL] WARNING: Present fails.
[17:28:32.717] [GAL] WARNING: Present fails.
[17:28:32.732] [GAL] WARNING: Present fails.
[17:28:32.748] [GAL] WARNING: Present fails.
[17:28:32.763] [GAL] WARNING: Present fails.
[17:28:32.779] [GAL] WARNING: Present fails.
[17:28:32.795] [GAL] WARNING: Present fails.
[17:28:32.810] [GAL] WARNING: Present fails.
[17:28:32.826] [GAL] WARNING: Present fails.
[17:28:32.842] [GAL] WARNING: Present fails.
[17:28:32.857] [GAL] WARNING: Present fails.
[17:28:32.873] [GAL] WARNING: Present fails.
[17:28:32.888] [GAL] WARNING: Present fails.
[17:28:32.888] [GAL] WARNING: Present fails.
[17:28:32.904] [GAL] WARNING: Present fails.
[17:28:32.920] [GAL] WARNING: Present fails.
[17:28:32.935] [GAL] WARNING: Present fails.
[17:28:32.951] [GAL] WARNING: Present fails.
[17:28:32.967] [GAL] WARNING: Present fails.
[17:28:32.982] [GAL] WARNING: Present fails.
[17:28:35.467] [GAL] WARNING: Present fails.
[17:28:35.482] [GAL] WARNING: Present fails.
[17:28:35.498] [GAL] WARNING: Present fails.
[17:28:35.498] [GAL] WARNING: Present fails.
[17:28:35.514] [GAL] WARNING: Present fails.
[17:28:37.951] [GAL] WARNING: Present fails.
[17:28:37.951] [GAL] WARNING: Present fails.
[17:28:37.967] [GAL] WARNING: Present fails.
[17:28:37.967] [GAL] WARNING: Present fails.
[17:28:37.988] [GAL] WARNING: Present fails.
[17:28:37.988] [GAL] WARNING: Present fails.
[17:28:38.003] [GAL] WARNING: Present fails.
[17:28:38.003] [GAL] WARNING: Present fails.
[17:28:38.019] [GAL] WARNING: Present fails.
[17:28:38.019] [GAL] WARNING: Present fails.
[17:28:38.035] [GAL] WARNING: Present fails.
[17:28:38.035] [GAL] WARNING: Present fails.
[17:28:38.050] [GAL] WARNING: Present fails.
[17:28:38.050] [GAL] WARNING: Present fails.
[17:28:38.066] [GAL] WARNING: Present fails.
[17:28:38.066] [GAL] WARNING: Present fails.
[17:28:38.082] [GAL] WARNING: Present fails.
[17:28:38.082] [GAL] WARNING: Present fails.
[17:28:38.097] [GAL] WARNING: Present fails.
[17:28:38.097] [GAL] WARNING: Present fails.
[17:28:38.910] [GAL] WARNING: Present fails.
[17:28:38.925] [GAL] WARNING: Present fails.
[17:28:38.941] [GAL] WARNING: Present fails.
[17:28:38.941] [GAL] WARNING: Present fails.
[17:28:38.957] [GAL] WARNING: Present fails.
[17:28:39.743] [GAL] WARNING: Present fails.
[17:28:39.752] [GAL] WARNING: Present fails.
[17:28:39.752] [GAL] WARNING: Present fails.
[17:28:39.767] [GAL] WARNING: Present fails.
[17:28:39.767] [GAL] WARNING: Present fails.
[17:28:39.783] [GAL] WARNING: Present fails.
[17:28:39.783] [GAL] WARNING: Present fails.
[17:28:39.799] [GAL] WARNING: Present fails.
[17:28:39.799] [GAL] WARNING: Present fails.
[17:28:39.814] [GAL] WARNING: Present fails.
[17:28:39.814] [GAL] WARNING: Present fails.
[17:28:39.830] [GAL] WARNING: Present fails.
[17:28:39.830] [GAL] WARNING: Present fails.
[17:28:39.845] [GAL] WARNING: Present fails.
[17:28:39.845] [GAL] WARNING: Present fails.
[17:28:39.861] [GAL] WARNING: Present fails.
[17:28:39.861] [GAL] WARNING: Present fails.
[17:28:39.877] [GAL] WARNING: Present fails.
[17:28:39.877] [GAL] WARNING: Present fails.
[17:28:39.892] [GAL] WARNING: Present fails.
[17:28:40.861] [GAL] WARNING: Present fails.
[17:28:40.877] [GAL] WARNING: Present fails.
[17:28:40.892] [GAL] WARNING: Present fails.
[17:28:40.892] [GAL] WARNING: Present fails.
[17:28:40.908] [GAL] WARNING: Present fails.
[17:28:41.861] [GAL] WARNING: Present fails.
[17:28:41.877] [GAL] WARNING: Present fails.
[17:28:41.892] [GAL] WARNING: Present fails.
[17:28:41.892] [GAL] WARNING: Present fails.
[17:28:41.908] [GAL] WARNING: Present fails.
[17:28:41.924] [GAL] WARNING: Present fails.
[17:28:41.939] [GAL] WARNING: Present fails.
[17:28:41.955] [GAL] WARNING: Present fails.
[17:28:41.955] [GAL] WARNING: Present fails.
[17:28:41.971] [GAL] WARNING: Present fails.
[17:28:41.986] [GAL] WARNING: Present fails.
[17:28:42.002] [GAL] WARNING: Present fails.
[17:28:42.002] [GAL] WARNING: Present fails.
[17:28:42.017] [GAL] WARNING: Present fails.
[17:28:42.033] [GAL] WARNING: Present fails.
[17:28:42.049] [GAL] WARNING: Present fails.
[17:28:42.049] [GAL] WARNING: Present fails.
[17:28:42.064] [GAL] WARNING: Present fails.
[17:28:42.080] [GAL] WARNING: Present fails.
[17:28:42.096] [GAL] WARNING: Present fails.
[17:28:43.189] [GAL] WARNING: Present fails.
[17:28:43.189] [GAL] WARNING: Present fails.
[17:28:43.205] [GAL] WARNING: Present fails.
[17:28:43.205] [GAL] WARNING: Present fails.
[17:28:43.221] [GAL] WARNING: Present fails.
[17:28:44.205] [GAL] WARNING: Present fails.
[17:28:44.221] [GAL] WARNING: Present fails.
[17:28:44.236] [GAL] WARNING: Present fails.
[17:28:44.236] [GAL] WARNING: Present fails.
[17:28:44.252] [GAL] WARNING: Present fails.
[17:28:44.252] [GAL] WARNING: Present fails.
[17:28:44.268] [GAL] WARNING: Present fails.
[17:28:44.268] [GAL] WARNING: Present fails.
[17:28:44.283] [GAL] WARNING: Present fails.
[17:28:44.299] [GAL] WARNING: Present fails.
[17:28:44.299] [GAL] WARNING: Present fails.
[17:28:44.314] [GAL] WARNING: Present fails.
[17:28:44.314] [GAL] WARNING: Present fails.
[17:28:44.330] [GAL] WARNING: Present fails.
[17:28:44.330] [GAL] WARNING: Present fails.
[17:28:44.346] [GAL] WARNING: Present fails.
[17:28:44.346] [GAL] WARNING: Present fails.
[17:28:44.361] [GAL] WARNING: Present fails.
[17:28:44.361] [GAL] WARNING: Present fails.
[17:28:44.377] [GAL] WARNING: Present fails.
[17:28:44.893] [GAL] WARNING: Present fails.
[17:28:44.908] [GAL] WARNING: Present fails.
[17:28:44.924] [GAL] WARNING: Present fails.
[17:28:44.924] [GAL] WARNING: Present fails.
[17:28:44.939] [GAL] WARNING: Present fails.
[17:28:45.424] [GAL] WARNING: Present fails.
[17:28:45.424] [GAL] WARNING: Present fails.
[17:28:45.440] [GAL] WARNING: Present fails.
[17:28:45.455] [GAL] WARNING: Present fails.
[17:28:45.455] [GAL] WARNING: Present fails.
[17:28:45.471] [GAL] WARNING: Present fails.
[17:28:45.486] [GAL] WARNING: Present fails.
[17:28:45.486] [GAL] WARNING: Present fails.
[17:28:45.502] [GAL] WARNING: Present fails.
[17:28:45.518] [GAL] WARNING: Present fails.
[17:28:45.518] [GAL] WARNING: Present fails.
[17:28:45.533] [GAL] WARNING: Present fails.
[17:28:45.549] [GAL] WARNING: Present fails.
[17:28:45.549] [GAL] WARNING: Present fails.
[17:28:45.565] [GAL] WARNING: Present fails.
[17:28:45.565] [GAL] WARNING: Present fails.
[17:28:45.580] [GAL] WARNING: Present fails.
[17:28:45.596] [GAL] WARNING: Present fails.
[17:28:45.596] [GAL] WARNING: Present fails.
[17:28:45.611] [GAL] WARNING: Present fails.
[17:28:48.112] [GAL] WARNING: Present fails.
[17:28:48.127] [GAL] WARNING: Present fails.
[17:28:48.127] [GAL] WARNING: Present fails.
[17:28:48.143] [GAL] WARNING: Present fails.
[17:28:48.143] [GAL] WARNING: Present fails.
[17:28:50.612] [GAL] WARNING: Present fails.
[17:28:50.627] [GAL] WARNING: Present fails.
[17:28:50.627] [GAL] WARNING: Present fails.
[17:28:50.643] [GAL] WARNING: Present fails.
[17:28:50.643] [GAL] WARNING: Present fails.
[17:28:50.659] [GAL] WARNING: Present fails.
[17:28:50.659] [GAL] WARNING: Present fails.
[17:28:50.674] [GAL] WARNING: Present fails.
[17:28:50.690] [GAL] WARNING: Present fails.
[17:28:50.690] [GAL] WARNING: Present fails.
[17:28:50.690] [GAL] WARNING: Present fails.
[17:28:50.705] [GAL] WARNING: Present fails.
[17:28:50.705] [GAL] WARNING: Present fails.
[17:28:50.721] [GAL] WARNING: Present fails.
[17:28:50.721] [GAL] WARNING: Present fails.
[17:28:50.737] [GAL] WARNING: Present fails.
[17:28:50.737] [GAL] WARNING: Present fails.
[17:28:50.752] [GAL] WARNING: Present fails.
[17:28:50.752] [GAL] WARNING: Present fails.
[17:28:50.752] [GAL] WARNING: Present fails.
[17:28:57.671] [GAL] WARNING: Present fails.
[17:28:57.671] [GAL] WARNING: Present fails.
[17:28:57.687] [GAL] WARNING: Present fails.
[17:28:57.687] [GAL] WARNING: Present fails.
[17:28:57.687] [GAL] WARNING: Present fails.
[17:29:04.578] [GAL] WARNING: Present fails.
[17:29:04.578] [GAL] WARNING: Present fails.
[17:29:04.593] [GAL] WARNING: Present fails.
[17:29:04.593] [GAL] WARNING: Present fails.
[17:29:04.609] [GAL] WARNING: Present fails.
[17:29:04.609] [GAL] WARNING: Present fails.
[17:29:04.624] [GAL] WARNING: Present fails.
[17:29:04.624] [GAL] WARNING: Present fails.
[17:29:04.640] [GAL] WARNING: Present fails.
[17:29:04.640] [GAL] WARNING: Present fails.
[17:29:04.656] [GAL] WARNING: Present fails.
[17:29:04.656] [GAL] WARNING: Present fails.
[17:29:04.671] [GAL] WARNING: Present fails.
[17:29:04.671] [GAL] WARNING: Present fails.
[17:29:04.671] [GAL] WARNING: Present fails.
[17:29:04.687] [GAL] WARNING: Present fails.
[17:29:04.687] [GAL] WARNING: Present fails.
[17:29:04.703] [GAL] WARNING: Present fails.
[17:29:04.703] [GAL] WARNING: Present fails.
[17:29:04.718] [GAL] WARNING: Present fails.
[17:29:05.831] [GAL] WARNING: Present fails.
[17:29:05.847] [GAL] WARNING: Present fails.
[17:29:05.862] [GAL] WARNING: Present fails.
[17:29:05.862] [GAL] WARNING: Present fails.
[17:29:05.878] [GAL] WARNING: Present fails.
[17:29:06.956] [GAL] WARNING: Present fails.
[17:29:06.956] [GAL] WARNING: Present fails.
[17:29:06.972] [GAL] WARNING: Present fails.
[17:29:06.987] [GAL] WARNING: Present fails.
[17:29:06.987] [GAL] WARNING: Present fails.
[17:29:07.003] [GAL] WARNING: Present fails.
[17:29:07.019] [GAL] WARNING: Present fails.
[17:29:07.019] [GAL] WARNING: Present fails.
[17:29:07.034] [GAL] WARNING: Present fails.
[17:29:07.050] [GAL] WARNING: Present fails.
[17:29:07.050] [GAL] WARNING: Present fails.
[17:29:07.065] [GAL] WARNING: Present fails.
[17:29:07.065] [GAL] WARNING: Present fails.
[17:29:07.081] [GAL] WARNING: Present fails.
[17:29:07.097] [GAL] WARNING: Present fails.
[17:29:07.097] [GAL] WARNING: Present fails.
[17:29:07.112] [GAL] WARNING: Present fails.
[17:29:07.128] [GAL] WARNING: Present fails.
[17:29:07.128] [GAL] WARNING: Present fails.
[17:29:07.144] [GAL] WARNING: Present fails.
[17:29:14.878] [GAL] WARNING: Present fails.
[17:29:14.894] [GAL] WARNING: Present fails.
[17:29:14.910] [GAL] WARNING: Present fails.
[17:29:14.941] [GAL] WARNING: Present fails.
[17:29:14.957] [GAL] WARNING: Present fails.
[17:29:22.659] [GAL] WARNING: Present fails.
[17:29:22.681] [GAL] WARNING: Present fails.
